query,report,institute,category,label
kekerasan,"yang terhormat . kepolisian republik indonesia , sehubungan dengan maraknya praktek penagih hutang ( debt collector ) yang meresahkan masyarakat dan liar dalam menjalankan tugasnya . oleh karena itu , mohon pihak kepolisian republik indonesia dapat membentuk satuan tugas ( satgas ) khusus dalam organisasi kepolisian yang berkaitan dengan penanganan masalah utang-piutang . mohon pihak kepolisian dapat membentuk satgas khusus penagih hutang ( debt collector khusus ) kepolisian yang tugasnya menangani dan menjembatani permasalahan utang-piutang antara pihak debitur dan pihak perusahaan pemberi pinjaman , seperti pihak leasing , bank , fintech dan pihak-pihak lainnya . sudah tentu satgas tersebur menjalankan tugasnya sesuai dengan protab dan undang-undang yang berlaku . dengan demikian , tidak ada lagi kejadian dan peristiwa tindak kekerasan , baik verbal maupun fisik . juga tidak ada lagi tindak perampasan/penyitaan aset debitur secara sewenang-wenang . atupun juga praktek penyebaran informasi utang debitur via media sosial dan kontak nomor debitur . sehingga pada akhirnya , apabila ada pihak-pihak tertentu yang mengalami kredit macet dapat menghubungi pihak satgas tersebut via kantor kepolisian untuk segera ditangani . demikian saran dan usulan saya . mohon dapat dipertimbangkan dan ditindaklanjuti , terima kasih",Kepolisian Negara Republik Indonesia,  Kepolisian,Crime
kekerasan,"mohon sinetron-sinetron yang tayang di beberapa stasiun tv agar lebih diperketat filteringnya . salah satunya sinema elektronik `` cinta karena cinta '' yang tayang di sctv setiap hari pada pukul 8 malam . banyak konten kekerasan yang ditampilkan , sehingga memberikan pengaruh yang sangat buruk , terutama bagi anak2 remaja walaupun sudah didampingi oleh orang tua . sudah susah sekali sekarang masyarakat mendapatkan tontonan yang sehat dan mendidik . hanya demi kejar tayang tapi tidak memperhatikan semua aspek sesuai ciri orang indonesia yang beradab dan beretika . melihat sinetron-sinetron yang ada sekarang rasanya seperti melihat kehidupan manusia barbar dalam kemasan modern . harap ini jadi perhatian khusus bagi kpip . terima kasih",Komisi Penyiaran Indonesia Pusat,  Telekomunikasi,Crime
kekerasan,"kepada yang terhormat . kadis pemberdayaan perempuan dan perlindungan anak deli serdang mohon bertanya terkait pemberitaan di https : //rencongpost.com/kabupaten-deliserdang-peringkat-satu-kasus-kekerasan-terhadap-anak-di-sumut/ bahwa menurut satgas ppa sumut , bapak muslim harahap , di kabupaten deliserdang perbulan mei 2019 sebanyak 34 kasus , apakah itu benar ? # sahabatlapor !","Dinas Pengendalian Penduduk, KB dan Pemberdayaan Perempuan, Perlindungan Anak Kabupaten Deli Serdang",  Pemberdayaan Masyarakat,Crime
kekerasan,"22 oktober 2019 kepada yang terhormat . bapak walikota p. siantar lapor pak , disekitar tempat tinggal saya di sekitaran paman saya dekat belakang kebun binatang siantar banyak sekali dari mulai anak smp bahkan sampai pemuda berumur yang pakai dan ketergantungan narkotika, psikotropika, dan obat terlarang . akhirnya keluarga dan masyarakat resah karena kalau mereka sudah tidak ada duit pemakai narkotika, psikotropika, dan obat terlarang itu mencuri ke mana saja , apa saja yang bisa dijual termasuk kejahatan pencurian kendaraan bermotor dengan kekerasan . mohon pak agar ada kordinasi dengan polsek setempat guna razia terkordinir narkotika, psikotropika, dan obat terlarang ini , sudah siaga 1 ini pak karena mewabah ke berbagai skala umur dan kalangan . terima kasih . - peduli anak bangsa -",Badan Narkotika Nasional,  Keluhan,Crime
kekerasan,"22 oktober 2019 kepada yang terhormat . bapak bupati deli serdang lapor pak disekitar tempat tinggal saya di sekitaran tanjung gusta banyak sekali dari mulai anak smp bahkan sampai bapak-bapak yang coba dan ketergantungan narkotika, psikotropika, dan obat terlarang . akhirnya keluarga dan masyarakat resah karena kalau mereka sudah tidak ada duit pemakai narkotika, psikotropika, dan obat terlarang itu mencuri ke rumah-rumah , apa saja yang bisa dijual termasuk kejahatan pencurian kendaraan bermotor dengan kekerasan . mohon pak agar ada kordinasi dengan polsek setempat guna razia terkordinir narkotika, psikotropika, dan obat terlarang ini , sudah siaga 1 ini pak karena mewabah ke berbagai skala umur dan kalangan . terima kasih - peduli bangsa -",Badan Narkotika Nasional,  Keluhan,Crime
kekerasan,"selamat malam , saya ingin melaporkan tentang ancaman yang dilakukan oleh collector dari salah satu jasa pinjaman online yang bernama cash cepat . pak wahyu salah satu collector dari aplikasi pinjaman online cash cepat menyampaikan kepada pihak keluarga saya yang saat itu menemui beliau , saya baru terlambat beberapa hari sudah mendapat ancaman akan dilakukan tindakan kekerasan . tolong pihak otoritas jasa keuangan ( ojk ) untuk menegur dan memberikan sanksi tegas , karena menurut informasi yang saya terima jasa pinjaman online cash cepat sudah terdaftar di ojk & setahu saya ada peraturan dari pihak ojk tentang penagihan yang dimana tidak diperbolehkan menindak peminjam dengan ancaman kekerasan .",Otoritas Jasa Keuangan,  Layanan Keuangan Digital (LKD),Crime
kekerasan,"kepada yang terhormat kepala dinas pengendalian penduduk , kb dan pemberdayaan perempuan , perlindungan anak kabupaten . deli serdang provinsi . sumut di tempat dengan hormat untuk kasus kekerasan dalam rumah tangga apakah korban bisa mendapatkan bantuan hukum dari dinas pengendalian penduduk , kb dan pemberdayaan perempuan , perlindungan anak kabupaten . deli serdang ? jika ada kemanakah korban membuat melapor ? mohon bantuannya . terima kasih","Dinas Pengendalian Penduduk, KB dan Pemberdayaan Perempuan, Perlindungan Anak Kabupaten Deli Serdang",  Perlindungan Sosial,Crime
kekerasan,"ada orang gila di wilayah cawang yang dapat meresahkan anak anak ibu ibu dan anak muda . kerap dia lagi datang stres nya mencabut2 pohon , memukul orang . berikut foto korban . namun kerap kali di panggil ke rw orang tuanya hanya bisa bilang maaf mohon di maklumi . kejadian ini sering dilakukan orang gila tersebut saat sedang kambuh stres nya . meminta lalu mengamuk apabila tidak di berikan . berikut foto korban kekerasan . alamat tinggal orang gila : cawang 3 jalan gereja hkbp rt 006 rw 07 kelurahan kebon kepala kecamatan . makasar jakarta timur nama orang gila bernama anton . pekerjaan antar aqua",Pemprov DKI 2,  Keluhan,Crime
kekerasan,"guru menampar murid assalamu'laikum wrwb perkenalkan saya orang tua murid smpn 1 pendek kelas 8b kabupaten . klaten jawa tengah alasan karena terlambat masuk kelas selama 30 menit menerima hukuman sebuah tamparan pada hari ini jumat , 27 september 2019. kami berharap dapat memberi sanksi dan hukuman dari para pejabat pengawas pendidikan untuk memberi efek jera kepada seorang guru smpn 1 pendek bernama qonita yang menjadi pelaku kekerasan , bisa saja kasus ini kami mempidanakan guru tersebut dg pasal 80 ayat 1 uu no.35 tahun 2014 tentang perlindungan anak . saya pikir yang penting bagaimana tidak terulang kembali , kalau juga ( dikenai ) pidana masih terulang bukannya percuma , tapi kepala sekolah selaku atasan beliau dan pimpinan disini tidak berhasil mengawasi bawahannya . dengan cara memberikan sanksi tersebut sekolah diharapkan menjadi tempat menimba ilmu yang nyaman , aman dan menyenangkan kesadaran ini yang mesti dimiliki guru . permintaan kami kepada kepala dinas agar dapat dimutasi guru tersebut ke daerah lain agar murid tidak menjadi korban kekerasan kembali . anak saya ingin belajar bukan untuk dihajar , terima kasih wassallamu'alaikum wrwb",Dinas Pendidikan Kabupaten Klaten,  Pendidikan,Crime
kekerasan,"tanggal 6 september 2019 sekitar jam 15.00 wib anak saya di pukul dengan keras dibagian leher balakang oleh guru olah raga smk igasar pindad bandung berinisial a m yang sedang mengajar di kolam renang lynn didaerah bandung timur . reka adegannya anak saya sedang di samping guru yang bersangkutan yang sedang menilai temannya yang sedang di test di pinggir kolam renang lalu salah satu teman dari anak saya mendorong dari belakang dan kemudian anak saya langsung sontak kaget dan sedikit menyenggol guru yang bersangkutan , ketika anak saya pergi ke belakangnya tiba tiba anak saya di pukul dengan keras di bagian leher yang menyebabkan anak saya sakit kepala . anak saya langsung diam dan mengaku tidal bersalah dalam kejadian itu . namun guru yang bersangkutan hanya bisa diam melihat anak saya . bukti video terekam dengan jelas di kamera cctv yang ada di kolam renang tersebut . saya mohon kepada pihak yang berwajib untuk menindak lanjuti guru yang bersangkutan agar guru tersebut jera . saya tidak mau anak saya kenapa2 . saya yang membesarkan anak saya pun belum pernah memukul seperti itu . tolong periksa kembali cctv di kolam renang disana . saya tidak tahu persis tempatnya namun anak saya bicara itu di pojok dekat tempat duduk di samping televisi yang disorot langsung oleh kamera cctv","Dinas Pendidikan, Pemerintah Provinsi Jawa Barat",  Pendidikan,Crime
kekerasan,"kepada yang terhormat . bupati deli serdang cq . dinas pengendalian penduduk , kb dan pemberdayaan perempuan , perlindungan anak kabupaten deli serdang izin bertanya sedikit pak ! saya warga desa bintang meriah , saya ingin tahu apa saja yang menjadi tupoksi dari dinas pengendalian penduduk , kb dan pemberdayaan perempuan , perlindungan anak kabupaten deli serdang dan apakah kasus kekerasan dalam rumah tangga juga bagian dari tupoksi dinas pengendalian penduduk , kb dan pemberdayaan perempuan , perlindungan anak kabupaten deli serdang ? mohon tanggapannya pak . terima kasih # sahabatlapor !","Dinas Pengendalian Penduduk, KB dan Pemberdayaan Perempuan, Perlindungan Anak Kabupaten Deli Serdang",  Pemerintahan,Crime
kekerasan,"kumham tolong di tindak tegas pak , di rutan tabalong kalsel kenapa ada kekerasan , seperti sodara kami faisal rahman , jika memang ada masalah atau dendam setidaknya pihak rutan memberi pengamanan , bukan bahkan menyakiti , apa lagi sampai patah tulang.apa karena sudah menerima sogok dari pihak tidak bertanggung jawap sehingga uetetapan di rutan tidak berlaku lagi , sehingga sodara kami tidak mendapatkan hak lagi",Kanwil Kementerian Hukum dan HAM Kalimantan Selatan,  Keluhan,Crime
kekerasan,"mohon sekiranya agar bisa dilakukan tertib atas oknum parkir yang beroperasi pada saat malam hari di depan supermarket `` palangkaraya fruit market '' yang berlokasi di jalan palangkaraya nomor 145 e-j , pasar baru , kecamatan medan kota , kotamadya medan , propinsi sumatera utara . oknum parkir melakukan pemalakan yang disertai ancaman kepada pemilik kenderaan yang parkir di depan supermarket . oknum tersebut meminta dengan ancaman uang parkir sebesar rp.500 tanpa bisa memberikan karcis resmi parkir serta menunjukkan tanda pengenal resmi dari pihak dinas perhubungan . padahal iuran resmi nya hanya lah rp.200 . pada dasarnya kita tidak keberatan atas iuran parkir dimintakan ; namun mohon sekiranya jangan lah menggunakan ancaman serta kekerasan yang menjurus ke tindakan kriminal yang mengancam keselamatan jiwa kita selaku masyarakat kota medan . akhir kata kami mengucapkan banyak terima kasih atas perhatian dan tanggapan yang diberikan . medan , 22 agustus 2019 hormat kami",Dinas Perhubungan Kota Medan,  Keamanan dan Ketertiban Masyarakat,Crime
kekerasan,"assalamualaikum , saya tahu pesan ini tidak akan terbaca tapi dengan niat baik semoga pesan ini sampai dan dapat tanggapan lebih lanjut . saya memohon kepada bapak presiden joko widodo untuk lebih memperhatikan hewan yang ada di indonesia ( hewan di hutan maupun yang di kota ) karena tindak kekerasan terhadap hewan sangat banyak dan minimnya hukum yang dapat menjerat pelaku . sejatinya kita hidup berdampingan . sekian pesan dari saya , dimas jakarta 28 juli 2019",Kementerian Lingkungan Hidup dan Kehutanan,  Lingkungan Hidup,Crime
kekerasan,mohon berikan sanksi kepada sctv yang menayangkan sinema elektronik cinta buta yang menampilkan adegan kekerasan pria terhadap wanita . selain itu mohon berikan sanksi berat kepada acara pesbukers antv dan pagi-pagi pasti bahagia trans tv karena dinilai tidak mendidik oleh netizen .,Komisi Penyiaran Indonesia Pusat,  Lain-lain,Crime
kekerasan,"klaten - sekitar 1.800 orang menggeruduk kantor pt krisna alam sejahtera di rt 001/rw 004 , desa kajen , kecamatan pendek , kabupaten klaten , jawa tengah , jumat ( 12/7/2019 ) . mereka adalah mitra yang berinvestasi di pt krisna alam sejahtera dan mengaku merasa tertipu oleh perusahaan tersebut . berdasarkan laporan di lapangan , sejumlah orang datang bergantian sejak pukul 08.00 wib . mereka datang meminta kejelasan dari pt krisna alam sejahtera klaten atas perjanjian yang telah dibuat sebelumnya . sejumlah mitra curiga kesepakatan yang mereka buat dengan pt krisna alam sejahtera bermasalah . mereka merasa perusahaan yang bergerak di bidang distributor obat herbal itu telah melakukan penipuan . meski ada sekitar 1.800 orang yang datang , situasi di sekitar kantor pt krisna alam sejahtera masih kondusif . tidak ada perusakan atau aksi kekerasan lainnya . kepala satuan reserse kriminal polres klaten , akp dicky hermansyah yang mendatangi lokasi kejadian memastikan situasi masih aman . ia mengaku sudah mendapatkan laporan terkait dugaan penipuan di pt krisna alam sejahtera . `` polres sudah menyita alat bukti jamu dan alat-alatnya , keterangan saksi . kini sudah ditingkatkan ke penyidikan . prosesnya masih berlangsung , '' ungkap dicky kepada solopos.com . berdasarkan pantauan solopos.com , perwakilan pt krishna alam sejahtera telah berupaya mengoordinir sejumlah orang yang datang . jumlah kerugian para mitra perusahaan tersebut pun sudah didata . hingga jumat ( 12/7/2019 ) sekitar pukul 11.00 wib , beberapa orang masih berdatangan di kantor pt krishna alam sejahtera klaten . mereka datang silih berganti dengan tujuan yang sama . bukan hanya investor daerah klaten saja yang menjadi korban , tetapi daerah jakarta dan yogyakarta pun uang investor di bawa kabur .",Kecamatan Ceper Kabupaten Klaten,"  Perdagangan, Perindustrian, Iklim Usaha, dan Investasi",Crime
kekerasan,yang terhormat kemendikbud untuk penerimaan siswa/wi baru lebih baik di adakan penataran p.4 di se tiap penerimaan siswa di banding di lakukan mos di sekolah.dan mengakibatkan terjadinya kerusuhan pada siswa itu sendiri.kami sbg orang tua murid sangat khawatir dengan di lakukan mos akan menimbulkan kekerasan pada anak2 kami . kalau itu akan terjadi maka kami sbg orang tua siswa itu sendiri yang akan turun tangan pada guru2 di sekolah..jangan lagi ada kekerasan./korban mos di seyth kemendikbud untuk penerimaan siswa/wi baru lebih baik di adakan penataran p.4 di se tiap penerimaan siswa di banding di lakukan mos di sekolah.dan mengakibatkan terjadinya kerusuhan pada siswa itu sendiri.kami sbg orang tua murid sangat khawatir dengan di lakukan mos akan menimbulkan kekerasan pada anak2 kami . kalau itu akan terjadi maka kami sbg orang tua siswa itu sendiri yang akan turun tangan pada guru2 di sekolah..jangan lagi ada kekerasan./korban mos di sekolah ... .. ? ? ?,Kementerian Pendidikan dan Kebudayaan,  Pendidikan Dasar dan Menengah (Dikdasmen),Crime
kekerasan,bulungan terjadi kekerasan dalam rumah tangga di kecamatan . tanjung selor,DPPPAPP dan KB Kab Bulungan,  Tindak Pidana,Crime
